date,state,deathIncrease,positiveIncrease,negativeIncrease,hospitalizedIncrease
2020-04-01,AZ,5,124,1563,48
2020-04-01,CA,18,673,0,0
2020-04-01,CO,18,339,1146,95
2020-04-01,CT,16,429,14,0
2020-04-01,DC,2,91,0,0
2020-04-01,DE,1,49,319,0
2020-04-01,FL,10,617,5244,126
2020-04-01,GA,28,709,3436,119
2020-04-01,GU,1,8,35,0
2020-04-01,HI,1,4,250,1
2020-04-01,IA,2,52,416,5
2020-04-01,ID,2,110,779,1
2020-04-01,IL,42,986,4173,0
2020-04-01,IN,16,406,596,0
2020-04-01,KS,1,54,415,35
2020-04-01,KY,6,111,635,0
2020-04-01,LA,34,1187,5622,0
2020-04-01,MA,34,1118,3685,120
2020-04-01,MD,9,325,2365,93
2020-04-01,ME,2,41,0,6
2020-04-01,MI,125,1592,3617,0
2020-04-01,MN,5,57,945,10
2020-04-01,MO,4,254,1232,0
2020-04-01,MP,0,4,0,0
2020-04-01,MS,2,136,175,121
2020-04-01,MT,1,24,476,3
2020-04-01,NC,2,86,3051,0
2020-04-01,ND,0,22,220,2
2020-04-01,NE,1,38,544,0
2020-04-01,NH,1,101,572,11
2020-04-01,NJ,111,3559,3310,0
2020-04-01,NM,1,34,679,0
2020-04-01,NV,8,166,838,0
2020-04-01,NY,391,7917,7777,2844
2020-04-01,OH,10,348,0,94
2020-04-01,OK,7,154,19,42
2020-04-01,OR,0,46,0,0
2020-04-01,PA,11,962,4782,106
2020-04-01,PR,3,47,214,0
2020-04-01,RI,2,100,645,0
2020-04-01,SC,4,210,417,0
2020-04-01,SD,1,21,294,0
2020-04-01,TN,1,444,4648,25
2020-04-01,TX,17,731,4134,0
2020-04-01,UT,2,125,2529,18
2020-04-01,VA,7,234,1709,140
2020-04-01,VI,0,0,0,0
2020-04-01,VT,3,39,213,9
2020-04-01,WA,20,450,4512,0
2020-04-01,WI,8,236,1444,61
2020-04-01,WV,0,29,403,0
2020-04-01,WY,0,21,219,1
2020-03-31,AK,0,5,54,0
2020-03-31,AL,7,122,604,0
2020-03-31,AR,1,50,697,0
2020-03-31,AS,0,0,3,0
2020-03-31,AZ,4,132,2480,56
2020-03-31,CA,20,1035,1223,0
2020-03-31,CO,0,0,0,0
2020-03-31,CT,33,557,1000,0
2020-03-31,DC,0,94,580,0
2020-03-31,DE,1,55,1480,0
2020-03-31,FL,14,865,6060,171
2020-03-31,GA,24,1120,2337,126
2020-03-31,GU,1,11,19,0
2020-03-31,HI,0,29,646,0
2020-03-31,IA,1,73,726,20
2020-03-31,ID,1,105,901,6
2020-03-31,IL,26,937,3842,0
2020-03-31,IN,14,373,1342,0
2020-03-31,KS,1,60,442,13
2020-03-31,KY,2,41,751,0
2020-03-31,LA,54,1212,3722,0
2020-03-31,MA,29,868,3274,109
2020-03-31,MD,8,247,1552,76
2020-03-31,ME,2,28,2694,8
2020-03-31,MI,114,1291,3071,0
2020-03-31,MN,2,93,1423,20
2020-03-31,MO,1,296,1410,0
2020-03-31,MP,0,0,0,0
2020-03-31,MS,4,90,548,16
2020-03-31,MT,0,13,91,4
2020-03-31,NC,2,191,2051,0
2020-03-31,ND,1,10,403,2
2020-03-31,NE,1,27,347,0
2020-03-31,NH,0,0,27,0
2020-03-31,NJ,98,2060,1853,0
2020-03-31,NM,2,44,1304,0
2020-03-31,NV,5,117,474,0
2020-03-31,NY,332,9298,9420,2507
2020-03-31,OH,16,266,1650,110
2020-03-31,OK,6,84,22,24
2020-03-31,OR,2,84,859,14
2020-03-31,PA,14,756,3868,128
2020-03-31,PR,2,65,264,0
2020-03-31,RI,4,73,298,0
2020-03-31,SC,4,158,456,0
2020-03-31,SD,0,7,131,12
2020-03-31,TN,10,405,3651,27
2020-03-31,TX,7,389,6723,0
2020-03-31,UT,1,81,2429,73
2020-03-31,VA,2,230,1133,29
2020-03-31,VI,0,0,0,0
2020-03-31,VT,1,27,231,18
2020-03-31,WA,14,465,4416,0
2020-03-31,WI,2,163,1519,337
2020-03-31,WV,0,36,997,0
2020-03-31,WY,0,15,159,0
2020-03-30,AK,1,12,308,1
2020-03-30,AL,2,53,1510,0
2020-03-30,AR,1,47,2235,0
2020-03-30,AS,0,0,0,0
2020-03-30,AZ,3,238,2649,51
2020-03-30,CA,10,739,0,0
2020-03-30,CO,7,566,1522,140
2020-03-30,CT,2,578,2122,0
2020-03-30,DC,4,59,213,0
2020-03-30,DE,1,32,2180,0
2020-03-30,FL,7,1227,9155,58
2020-03-30,GA,7,158,2,41
2020-03-30,GU,0,2,18,0
2020-03-30,HI,0,24,976,0
2020-03-30,IA,2,88,1149,6
2020-03-30,ID,1,49,375,3
2020-03-30,IL,8,461,2223,0
2020-03-30,IN,3,272,1556,0
2020-03-30,KS,2,49,360,11
2020-03-30,KY,0,45,432,0
2020-03-30,LA,34,485,5677,0
2020-03-30,MA,25,797,2932,54
2020-03-30,MD,11,174,962,76
2020-03-30,ME,0,22,0,49
2020-03-30,MI,86,1579,5846,0
2020-03-30,MN,1,98,946,17
2020-03-30,MO,3,193,1657,0
2020-03-30,MP,0,0,0,0
2020-03-30,MS,2,89,429,-40
2020-03-30,MT,3,17,0,2
2020-03-30,NC,2,267,1652,0
2020-03-30,ND,1,10,373,2
2020-03-30,NE,0,37,616,0
2020-03-30,NH,1,100,862,12
2020-03-30,NJ,49,3250,3008,0
2020-03-30,NM,0,0,173,0
2020-03-30,NV,4,258,1795,0
2020-03-30,NY,253,6984,7124,1883
2020-03-30,OH,10,280,6330,72
2020-03-30,OK,1,52,2,13
2020-03-30,OR,3,58,1399,11
2020-03-30,PA,11,693,3716,33
2020-03-30,PR,1,47,90,0
2020-03-30,RI,1,78,190,0
2020-03-30,SC,2,151,1145,0
2020-03-30,SD,0,11,351,0
2020-03-30,TN,6,297,2433,15
2020-03-30,TX,0,325,9795,0
2020-03-30,UT,2,87,1923,0
2020-03-30,VA,3,130,1299,24
2020-03-30,VI,0,7,3,0
2020-03-30,VT,0,37,235,0
2020-03-30,WA,11,563,4887,0
2020-03-30,WI,1,146,-694,0
2020-03-30,WV,1,13,279,0
2020-03-30,WY,0,8,286,2
2020-03-29,AK,0,17,396,1
2020-03-29,AL,1,110,0,0
2020-03-29,AR,1,22,89,0
2020-03-29,AS,0,0,0,0
2020-03-29,AZ,2,46,5498,41
2020-03-29,CA,22,1065,0,0
2020-03-29,CO,13,327,1273,35
2020-03-29,CT,7,702,2798,0
2020-03-29,DC,1,38,258,0
2020-03-29,DE,1,18,0,0
2020-03-29,FL,2,483,3704,68
2020-03-29,GA,11,285,1228,49
2020-03-29,GU,0,1,35,0
2020-03-29,HI,0,31,2492,4
2020-03-29,IA,1,38,638,7
2020-03-29,ID,1,31,679,11
2020-03-29,IL,18,1105,1166,0
2020-03-29,IN,1,282,1141,0
2020-03-29,KS,1,58,523,28
2020-03-29,KY,1,92,326,0
2020-03-29,LA,14,225,2485,0
2020-03-29,MA,27,698,3319,49
2020-03-29,MD,7,247,838,51
2020-03-29,ME,2,42,0,0
2020-03-29,MI,68,919,1515,0
2020-03-29,MN,4,38,1171,18
2020-03-29,MO,0,0,1465,0
2020-03-29,MP,0,0,0,0
2020-03-29,MS,1,95,0,16
2020-03-29,MT,0,25,887,1
2020-03-29,NC,0,105,1313,0
2020-03-29,ND,0,17,546,1
2020-03-29,NE,0,12,64,0
2020-03-29,NH,0,27,868,3
2020-03-29,NJ,26,2262,2830,0
2020-03-29,NM,1,46,1573,0
2020-03-29,NV,3,117,511,0
2020-03-29,NY,237,7195,9231,2241
2020-03-29,OH,4,247,0,59
2020-03-29,OK,1,52,25,14
2020-03-29,OR,0,69,1185,12
2020-03-29,PA,4,643,4807,37
2020-03-29,PR,2,27,102,0
2020-03-29,RI,3,105,314,0
2020-03-29,SC,3,235,607,0
2020-03-29,SD,0,22,535,0
2020-03-29,TN,1,164,2072,15
2020-03-29,TX,7,500,0,0
2020-03-29,UT,0,117,2564,0
2020-03-29,VA,5,151,1292,13
2020-03-29,VI,0,1,17,0
2020-03-29,VT,0,22,291,0
2020-03-29,WA,17,242,1745,0
2020-03-29,WI,0,142,1318,0
2020-03-29,WV,0,17,374,0
2020-03-29,WY,0,4,79,1
2020-03-28,AK,1,16,517,2
2020-03-28,AL,0,109,0,0
2020-03-28,AR,2,23,1393,0
2020-03-28,AS,0,0,0,0
2020-03-28,AZ,2,137,0,43
2020-03-28,CA,23,764,3169,0
2020-03-28,CO,7,304,1250,55
2020-03-28,CT,0,0,0,0
2020-03-28,DC,1,37,314,0
2020-03-28,DE,4,51,0,0
2020-03-28,FL,20,998,7180,70
2020-03-28,GA,5,365,821,51
2020-03-28,GU,0,4,0,0
2020-03-28,HI,0,14,0,1
2020-03-28,IA,0,63,635,11
2020-03-28,ID,1,41,674,25
2020-03-28,IL,13,465,3484,0
2020-03-28,IN,7,251,1220,0
2020-03-28,KS,1,59,442,0
2020-03-28,KY,2,54,1053,0
2020-03-28,LA,18,569,3233,0
2020-03-28,MA,15,1007,4671,131
2020-03-28,MD,7,218,11422,53
2020-03-28,ME,0,43,0,0
2020-03-28,MI,71,1066,1762,0
2020-03-28,MN,1,47,3790,6
2020-03-28,MO,2,169,9713,0
2020-03-28,MP,0,2,0,0
2020-03-28,MS,5,84,0,34
2020-03-28,MT,1,21,666,0
2020-03-28,NC,1,172,2219,0
2020-03-28,ND,1,19,382,3
2020-03-28,NE,2,11,143,0
2020-03-28,NH,1,29,261,5
2020-03-28,NJ,51,2299,2839,0
2020-03-28,NM,0,55,819,0
2020-03-28,NV,4,86,1740,0
2020-03-28,NY,209,7683,2498,1722
2020-03-28,OH,6,269,0,68
2020-03-28,OK,7,55,96,21
2020-03-28,OR,1,65,1183,15
2020-03-28,PA,12,533,4238,75
2020-03-28,PR,0,21,220,0
2020-03-28,RI,0,64,240,0
2020-03-28,SC,4,83,101,0
2020-03-28,SD,0,10,205,0
2020-03-28,TN,0,170,2077,15
2020-03-28,TX,4,321,1273,0
2020-03-28,UT,0,122,1946,0
2020-03-28,VA,3,135,1694,16
2020-03-28,VI,0,3,51,0
2020-03-28,VT,2,21,324,0
2020-03-28,WA,21,288,2509,0
2020-03-28,WI,0,165,2092,0
2020-03-28,WV,0,20,552,0
2020-03-28,WY,0,12,264,3
2020-03-27,AK,0,10,518,0
2020-03-27,AL,2,81,591,0
2020-03-27,AR,0,46,41,0
2020-03-27,AS,0,0,0,0
2020-03-27,AZ,5,159,7108,40
2020-03-27,CA,13,873,0,0
2020-03-27,CO,5,344,1714,36
2020-03-27,CT,6,279,1484,0
2020-03-27,DC,0,36,271,0
2020-03-27,DE,2,33,0,0
2020-03-27,FL,6,410,4445,50
2020-03-27,GA,16,476,463,93
2020-03-27,GU,0,6,36,0
2020-03-27,HI,0,11,0,2
2020-03-27,IA,2,56,1162,4
2020-03-27,ID,3,66,603,0
2020-03-27,IL,8,488,4423,0
2020-03-27,IN,7,336,1949,0
2020-03-27,KS,1,34,360,27
2020-03-27,KY,2,50,666,0
2020-03-27,LA,36,441,2889,0
2020-03-27,MA,15,833,4917,0
2020-03-27,MD,3,194,0,41
2020-03-27,ME,1,13,0,0
2020-03-27,MI,53,1324,2410,0
2020-03-27,MN,2,75,1001,10
2020-03-27,MO,0,167,0,0
2020-03-27,MP,0,0,0,0
2020-03-27,MS,2,94,269,35
2020-03-27,MT,0,37,462,6
2020-03-27,NC,1,127,2099,0
2020-03-27,ND,0,9,388,3
2020-03-27,NE,0,12,177,0
2020-03-27,NH,0,21,394,6
2020-03-27,NJ,32,1949,2886,0
2020-03-27,NM,0,24,696,0
2020-03-27,NV,4,115,1464,0
2020-03-27,NY,134,7377,16272,1811
2020-03-27,OH,4,270,2563,53
2020-03-27,OK,1,74,126,19
2020-03-27,OR,1,87,1557,12
2020-03-27,PA,6,531,4575,241
2020-03-27,PR,1,15,142,0
2020-03-27,RI,0,31,202,0
2020-03-27,SC,0,0,0,0
2020-03-27,SD,0,12,414,0
2020-03-27,TN,3,246,936,27
2020-03-27,TX,5,335,1907,0
2020-03-27,UT,1,78,1456,0
2020-03-27,VA,1,144,1004,18
2020-03-27,VI,0,2,0,0
2020-03-27,VT,1,28,124,18
2020-03-27,WA,16,464,4153,0
2020-03-27,WI,5,163,1557,0
2020-03-27,WV,0,25,748,0
2020-03-27,WY,0,17,159,11
2020-03-26,AK,0,17,152,2
2020-03-26,AL,1,223,1064,0
2020-03-26,AR,1,55,67,0
2020-03-26,AS,0,0,0,0
2020-03-26,AZ,2,127,24,39
2020-03-26,CA,12,651,1459,0
2020-03-26,CO,8,174,189,64
2020-03-26,CT,2,137,602,0
2020-03-26,DC,1,48,203,0
2020-03-26,DE,1,15,0,0
2020-03-26,FL,6,673,8367,90
2020-03-26,GA,8,278,2469,79
2020-03-26,GU,0,8,30,0
2020-03-26,HI,0,5,0,-1
2020-03-26,IA,0,34,0,10
2020-03-26,ID,0,50,178,0
2020-03-26,IL,7,673,1749,0
2020-03-26,IN,3,168,1127,-1
2020-03-26,KS,0,42,509,0
2020-03-26,KY,0,41,237,0
2020-03-26,LA,18,510,6068,0
2020-03-26,MA,9,579,3248,116
2020-03-26,MD,2,157,0,132
2020-03-26,ME,0,6,217,0
2020-03-26,MI,48,1140,2888,0
2020-03-26,MN,1,63,1416,6
2020-03-26,MO,0,146,0,0
2020-03-26,MP,0,0,0,0
2020-03-26,MS,4,108,725,33
2020-03-26,MT,0,18,180,1
2020-03-26,NC,1,132,2289,0
2020-03-26,ND,0,13,305,2
2020-03-26,NE,0,12,280,0
2020-03-26,NH,0,29,645,6
2020-03-26,NJ,27,2474,3209,0
2020-03-26,NM,0,12,939,0
2020-03-26,NV,4,99,446,0
2020-03-26,NY,100,6447,12178,1795
2020-03-26,OH,5,163,2389,41
2020-03-26,OK,2,84,153,27
2020-03-26,OR,3,118,2603,29
2020-03-26,PA,5,560,5248,0
2020-03-26,PR,0,13,60,0
2020-03-26,RI,0,41,176,0
2020-03-26,SC,2,32,4,0
2020-03-26,SD,0,5,1154,0
2020-03-26,TN,0,173,2940,23
2020-03-26,TX,6,422,7508,0
2020-03-26,UT,0,56,817,0
2020-03-26,VA,4,69,750,6
2020-03-26,VI,0,0,0,0
2020-03-26,VT,1,25,934,0
2020-03-26,WA,24,435,4252,0
2020-03-26,WI,1,139,1494,0
2020-03-26,WV,0,12,272,0
2020-03-26,WY,0,9,98,0
2020-03-25,AK,1,6,663,1
2020-03-25,AL,0,68,423,0
2020-03-25,AR,2,62,490,0
2020-03-25,AS,0,0,0,0
2020-03-25,AZ,1,93,10,45
2020-03-25,CA,13,253,2469,0
2020-03-25,CO,4,192,1285,12
2020-03-25,CT,7,257,341,0
2020-03-25,DC,0,46,228,0
2020-03-25,DE,1,24,0,0
2020-03-25,FL,4,270,2247,57
2020-03-25,GA,8,221,474,394
2020-03-25,GU,0,5,32,0
2020-03-25,HI,0,13,768,2
2020-03-25,IA,1,21,263,9
2020-03-25,ID,0,23,0,0
2020-03-25,IL,3,330,2410,0
2020-03-25,IN,2,112,313,0
2020-03-25,KS,1,28,274,0
2020-03-25,KY,0,33,1103,0
2020-03-25,LA,19,407,2441,0
2020-03-25,MA,7,679,5365,9
2020-03-25,MD,0,74,0,0
2020-03-25,ME,0,24,163,0
2020-03-25,MI,25,1180,1853,0
2020-03-25,MN,0,58,5638,14
2020-03-25,MO,5,173,0,0
2020-03-25,MP,0,0,0,0
2020-03-25,MS,1,57,14,31
2020-03-25,MT,0,7,305,0
2020-03-25,NC,1,106,1844,0
2020-03-25,ND,0,6,280,3
2020-03-25,NE,0,9,329,0
2020-03-25,NH,0,7,909,2
2020-03-25,NJ,21,727,2127,0
2020-03-25,NM,1,17,852,0
2020-03-25,NV,0,43,297,0
2020-03-25,NY,75,5146,7063,1085
2020-03-25,OH,2,140,13920,37
2020-03-25,OK,2,58,70,34
2020-03-25,OR,0,0,0,0
2020-03-25,PA,4,276,2550,0
2020-03-25,PR,0,12,49,0
2020-03-25,RI,0,28,173,0
2020-03-25,SC,2,126,291,102
2020-03-25,SD,0,11,29,0
2020-03-25,TN,1,117,495,53
2020-03-25,TX,3,564,1763,0
2020-03-25,UT,0,47,967,0
2020-03-25,VA,2,101,799,14
2020-03-25,VI,0,0,55,0
2020-03-25,VT,1,35,241,0
2020-03-25,WA,13,440,4808,0
2020-03-25,WI,2,142,1852,0
2020-03-25,WV,0,19,149,0
2020-03-25,WY,0,15,244,0
2020-03-24,AK,0,14,40,0
2020-03-24,AL,0,48,441,0
2020-03-24,AR,0,44,41,0
2020-03-24,AS,0,0,0,0
2020-03-24,AZ,3,92,4,30
2020-03-24,CA,13,369,885,0
2020-03-24,CO,1,129,659,14
2020-03-24,CT,2,203,597,0
2020-03-24,DC,0,21,82,0
2020-03-24,DE,1,23,0,0
2020-03-24,FL,4,241,2064,42
2020-03-24,GA,7,254,161,0
2020-03-24,GU,0,3,40,0
2020-03-24,HI,0,21,634,4
2020-03-24,IA,0,19,272,27
2020-03-24,ID,0,3,578,0
2020-03-24,IL,4,262,1351,0
2020-03-24,IN,5,106,865,0
2020-03-24,KS,0,16,1669,0
2020-03-24,KY,1,20,0,0
2020-03-24,LA,12,216,2439,0
2020-03-24,MA,9,382,4451,15
2020-03-24,MD,1,61,0,0
2020-03-24,ME,0,18,223,0
2020-03-24,MI,29,1093,1142,0
2020-03-24,MN,0,51,1039,4
2020-03-24,MO,0,0,0,0
2020-03-24,MP,0,0,0,0
2020-03-24,MS,0,71,409,53
2020-03-24,MT,0,12,497,0
2020-03-24,NC,0,101,0,0
2020-03-24,ND,0,3,101,1
2020-03-24,NE,0,2,619,0
2020-03-24,NH,1,23,73,11
2020-03-24,NJ,20,831,7966,0
2020-03-24,NM,0,18,569,0
2020-03-24,NV,5,88,464,0
2020-03-24,NY,96,4790,8191,916
2020-03-24,OH,2,122,0,41
2020-03-24,OK,1,25,41,10
2020-03-24,OR,3,18,701,5
2020-03-24,PA,1,207,2048,0
2020-03-24,PR,0,8,79,0
2020-03-24,RI,0,19,238,0
2020-03-24,SC,0,0,546,0
2020-03-24,SD,0,2,28,0
2020-03-24,TN,0,52,7245,0
2020-03-24,TX,1,58,1054,0
2020-03-24,UT,0,42,734,0
2020-03-24,VA,1,36,737,7
2020-03-24,VI,0,0,0,0
2020-03-24,VT,2,28,145,0
2020-03-24,WA,9,438,5062,0
2020-03-24,WI,0,59,1187,0
2020-03-24,WV,0,4,166,0
2020-03-24,WY,0,3,118,0
2020-03-23,AK,0,0,0,0
2020-03-23,AL,0,29,201,0
2020-03-23,AR,0,9,195,0
2020-03-23,AS,0,0,0,0
2020-03-23,AZ,0,113,27,44
2020-03-23,CA,0,197,1263,0
2020-03-23,CO,1,116,770,9
2020-03-23,CT,5,192,1208,0
2020-03-23,DC,1,18,156,0
2020-03-23,DE,0,12,0,0
2020-03-23,FL,1,341,3073,32
2020-03-23,GA,2,172,877,0
2020-03-23,GU,0,2,35,0
2020-03-23,HI,0,8,2692,0
2020-03-23,IA,0,15,828,0
2020-03-23,ID,0,5,134,0
2020-03-23,IL,3,224,1312,0
2020-03-23,IN,1,58,408,0
2020-03-23,KS,0,18,0,0
2020-03-23,KY,0,5,290,0
2020-03-23,LA,14,335,2115,0
2020-03-23,MA,6,131,2787,8
2020-03-23,MD,0,44,0,0
2020-03-23,ME,0,18,527,0
2020-03-23,MI,21,1240,1056,0
2020-03-23,MN,0,44,0,5
2020-03-23,MO,0,93,0,0
2020-03-23,MP,0,0,0,0
2020-03-23,MS,0,42,29,0
2020-03-23,MT,0,3,0,0
2020-03-23,NC,0,42,1958,0
2020-03-23,ND,0,2,93,1
2020-03-23,NE,0,2,0,0
2020-03-23,NH,0,13,186,0
2020-03-23,NJ,11,930,32,0
2020-03-23,NM,0,8,599,0
2020-03-23,NV,1,36,1042,0
2020-03-23,NY,0,5707,11181,771
2020-03-23,OH,3,91,0,21
2020-03-23,OK,0,14,25,4
2020-03-23,OR,1,30,785,13
2020-03-23,PA,4,165,1631,0
2020-03-23,PR,1,8,6,0
2020-03-23,RI,0,16,166,0
2020-03-23,SC,2,103,0,0
2020-03-23,SD,0,7,22,0
2020-03-23,TN,2,110,0,0
2020-03-23,TX,3,18,1281,0
2020-03-23,UT,0,76,1282,0
2020-03-23,VA,3,35,325,6
2020-03-23,VI,0,11,0,0
2020-03-23,VT,3,21,220,0
2020-03-23,WA,11,463,5044,0
2020-03-23,WI,1,41,820,0
2020-03-23,WV,0,4,59,0
2020-03-23,WY,0,2,154,0
2020-03-22,AK,0,8,188,0
2020-03-22,AL,0,14,1436,0
2020-03-22,AR,0,47,144,0
2020-03-22,AS,0,0,0,0
2020-03-22,AZ,1,48,42,17
2020-03-22,CA,3,257,55,0
2020-03-22,CO,1,112,758,5
2020-03-22,CT,1,29,771,0
2020-03-22,DC,0,21,451,0
2020-03-22,DE,0,11,0,0
2020-03-22,FL,1,172,1411,27
2020-03-22,GA,9,93,863,0
2020-03-22,GU,1,12,18,0
2020-03-22,HI,0,11,139,0
2020-03-22,IA,0,22,166,0
2020-03-22,ID,0,11,295,0
2020-03-22,IL,3,296,1783,0
2020-03-22,IN,2,75,586,0
2020-03-22,KS,0,9,0,0
2020-03-22,KY,1,45,758,0
2020-03-22,LA,4,257,481,0
2020-03-22,MA,4,121,677,10
2020-03-22,MD,1,54,0,0
2020-03-22,ME,0,16,0,0
2020-03-22,MI,13,799,705,0
2020-03-22,MN,0,22,559,12
2020-03-22,MO,0,17,0,0
2020-03-22,MP,0,0,0,0
2020-03-22,MS,0,67,419,33
2020-03-22,MT,0,11,0,0
2020-03-22,NC,0,71,1091,0
2020-03-22,ND,0,0,119,0
2020-03-22,NE,0,10,0,0
2020-03-22,NH,0,10,215,0
2020-03-22,NJ,7,587,33,0
2020-03-22,NM,0,0,951,0
2020-03-22,NV,2,30,64,0
2020-03-22,NY,70,4812,11152,823
2020-03-22,OH,0,104,0,25
2020-03-22,OK,1,14,109,1
2020-03-22,OR,1,47,861,43
2020-03-22,PA,0,108,1198,0
2020-03-22,PR,1,2,40,0
2020-03-22,RI,0,25,263,0
2020-03-22,SC,2,43,211,0
2020-03-22,SD,0,7,49,0
2020-03-22,TN,0,134,0,0
2020-03-22,TX,0,30,2204,0
2020-03-22,UT,1,45,1084,0
2020-03-22,VA,1,67,480,7
2020-03-22,VI,0,0,0,0
2020-03-22,VT,0,24,124,0
2020-03-22,WA,15,186,1846,0
2020-03-22,WI,0,110,1602,0
2020-03-22,WV,0,1,55,0
2020-03-22,WY,0,1,0,0
2020-03-21,AK,0,2,72,0
2020-03-21,AL,0,43,0,0
2020-03-21,AR,0,22,216,0
2020-03-21,AS,0,0,0,0
2020-03-21,AZ,1,39,29,20
2020-03-21,CA,4,216,825,0
2020-03-21,CO,1,86,642,44
2020-03-21,CT,1,0,1502,0
2020-03-21,DC,0,6,5,0
2020-03-21,DE,0,7,0,0
2020-03-21,FL,2,138,4709,158
2020-03-21,GA,1,87,591,0
2020-03-21,GU,0,1,22,0
2020-03-21,HI,0,11,0,0
2020-03-21,IA,0,23,407,0
2020-03-21,ID,0,8,290,0
2020-03-21,IL,1,168,1792,0
2020-03-21,IN,2,47,232,1
2020-03-21,KS,1,11,0,0
2020-03-21,KY,1,7,122,0
2020-03-21,LA,4,107,1612,0
2020-03-21,MA,2,112,1004,61
2020-03-21,MD,0,41,0,0
2020-03-21,ME,0,16,0,0
2020-03-21,MI,10,804,1045,0
2020-03-21,MN,1,24,211,0
2020-03-21,MO,2,26,0,0
2020-03-21,MP,0,0,0,0
2020-03-21,MS,0,60,0,0
2020-03-21,MT,0,4,215,0
2020-03-21,NC,0,47,1996,0
2020-03-21,ND,0,8,341,3
2020-03-21,NE,0,6,116,0
2020-03-21,NH,0,11,228,0
2020-03-21,NJ,6,437,30,0
2020-03-21,NM,0,14,0,0
2020-03-21,NV,2,15,392,0
2020-03-21,NY,9,3254,9756,1531
2020-03-21,OH,2,78,0,58
2020-03-21,OK,0,4,22,10
2020-03-21,OR,0,0,0,0
2020-03-21,PA,1,103,1192,0
2020-03-21,PR,0,7,29,0
2020-03-21,RI,0,14,123,0
2020-03-21,SC,0,71,422,0
2020-03-21,SD,0,0,28,0
2020-03-21,TN,0,143,2709,0
2020-03-21,TX,0,110,1135,0
2020-03-21,UT,0,24,389,0
2020-03-21,VA,0,38,427,25
2020-03-21,VI,0,3,0,0
2020-03-21,VT,0,8,123,0
2020-03-21,WA,7,194,2236,0
2020-03-21,WI,1,80,1173,0
2020-03-21,WV,0,4,111,1
2020-03-21,WY,0,4,107,0
2020-03-20,AK,0,6,254,0
2020-03-20,AL,0,13,0,0
2020-03-20,AR,0,50,41,0
2020-03-20,AS,0,0,0,0
2020-03-20,AZ,0,21,36,23
2020-03-20,CA,2,139,1637,0
2020-03-20,CO,1,61,563,0
2020-03-20,CT,2,98,0,0
2020-03-20,DC,1,32,348,0
2020-03-20,DE,0,8,0,0
2020-03-20,FL,2,130,337,0
2020-03-20,GA,3,133,422,0
2020-03-20,GU,0,2,17,0
2020-03-20,HI,0,10,31,0
2020-03-20,IA,0,7,559,0
2020-03-20,ID,0,12,131,0
2020-03-20,IL,1,163,971,0
2020-03-20,IN,0,23,151,0
2020-03-20,KS,0,10,0,0
2020-03-20,KY,0,12,138,0
2020-03-20,LA,4,126,110,0
2020-03-20,MA,2,85,877,0
2020-03-20,MD,1,42,0,0
2020-03-20,ME,0,4,260,0
2020-03-20,MI,3,943,990,0
2020-03-20,MN,0,16,792,0
2020-03-20,MO,0,23,61,0
2020-03-20,MP,0,0,0,0
2020-03-20,MS,1,30,143,0
2020-03-20,MT,0,4,170,0
2020-03-20,NC,0,40,688,0
2020-03-20,ND,0,5,307,0
2020-03-20,NE,0,5,0,0
2020-03-20,NH,0,5,124,0
2020-03-20,NJ,3,148,54,0
2020-03-20,NM,0,8,1009,0
2020-03-20,NV,0,8,366,0
2020-03-20,NY,23,2950,7193,0
2020-03-20,OH,1,50,0,0
2020-03-20,OK,0,5,72,0
2020-03-20,OR,0,26,674,0
2020-03-20,PA,0,83,966,0
2020-03-20,PR,0,9,58,0
2020-03-20,RI,0,13,193,0
2020-03-20,SC,0,21,250,0
2020-03-20,SD,0,3,112,0
2020-03-20,TN,0,74,214,0
2020-03-20,TX,2,51,2871,0
2020-03-20,UT,0,34,587,0
2020-03-20,VA,0,20,382,0
2020-03-20,VI,0,0,0,0
2020-03-20,VT,2,16,193,0
2020-03-20,WA,12,303,3817,0
2020-03-20,WI,3,61,1263,0
2020-03-20,WV,0,5,76,0
2020-03-20,WY,0,1,60,0
2020-03-19,AK,0,0,26,0
2020-03-19,AL,0,22,0,0
2020-03-19,AR,0,13,74,0
2020-03-19,AS,0,0,0,0
2020-03-19,AZ,0,16,27,18
2020-03-19,CA,5,313,806,0
2020-03-19,CO,0,33,495,0
2020-03-19,CT,1,28,479,0
2020-03-19,DC,0,8,15,0
2020-03-19,DE,0,5,0,0
2020-03-19,FL,1,76,308,0
2020-03-19,GA,9,90,233,0
2020-03-19,GU,0,4,12,0
2020-03-19,HI,0,2,0,0
2020-03-19,IA,0,9,0,0
2020-03-19,ID,0,2,0,0
2020-03-19,IL,3,134,962,0
2020-03-19,IN,0,17,170,0
2020-03-19,KS,0,18,0,0
2020-03-19,KY,0,9,100,0
2020-03-19,LA,2,107,123,0
2020-03-19,MA,1,73,803,0
2020-03-19,MD,0,22,0,0
2020-03-19,ME,0,10,334,0
2020-03-19,MI,5,745,573,0
2020-03-19,MN,0,18,264,0
2020-03-19,MO,1,11,55,0
2020-03-19,MP,0,0,0,0
2020-03-19,MS,0,16,73,0
2020-03-19,MT,0,2,262,0
2020-03-19,NC,0,34,621,0
2020-03-19,ND,0,9,225,0
2020-03-19,NE,0,3,34,0
